51.222.253.19 - - [23/Jan/2023:16:34:13 -0800] "GET /informes HTTP/1.1" 200 16821 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "regusciair.com"
77.75.79.119 - - [24/Jan/2023:13:58:16 -0800] "GET /sitemap.xml HTTP/1.1" 200 293 "-" "Mozilla/5.0 (compatible; SeznamBot/4.0-RC1; +http://napoveda.seznam.cz/seznambot-intro/)" "regusciair.com"
176.53.218.160 - - [24/Jan/2023:14:39:59 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "regusciair.com"
176.53.218.160 - - [24/Jan/2023:14:39:59 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "regusciair.com"
157.55.39.39 - - [24/Jan/2023:14:40:07 -0800] "GET /sitemap.xml HTTP/1.1" 200 293 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "regusciair.com"
107.174.149.33 - - [24/Jan/2023:15:26:53 -0800] "GET /about_us HTTP/1.1" 200 5833 "http://www.regusciair.com/about_us" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68" "www.regusciair.com"
107.174.149.33 - - [24/Jan/2023:15:26:55 -0800] "GET /preguntas_frecuentes HTTP/1.1" 200 8058 "https://www.regusciair.com/about_us" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68" "www.regusciair.com"
114.119.148.198 - - [24/Jan/2023:15:33:31 -0800] "GET /quienes_somos HTTP/1.1" 200 6094 "https://regusciair.com/home" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "regusciair.com"
114.119.165.43 - - [24/Jan/2023:15:35:11 -0800] "GET /yahoo_site_admin/assets/images/DSCF5236.11764042_large.JPG HTTP/1.1" 200 102968 "http://www.regusciair.com/photos_2" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "www.regusciair.com"
45.135.17.249 - - [24/Jan/2023:15:49:46 -0800] "GET / HTTP/1.1" 200 26600 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "regusciair.com"
45.135.17.249 - - [24/Jan/2023:15:49:48 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36" "regusciair.com"
185.191.171.21 - - [24/Jan/2023:15:49:59 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "regusciair.com"
185.191.171.4 - - [24/Jan/2023:15:49:59 -0800] "GET /donate_-_donar HTTP/1.1" 200 4713 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" "regusciair.com"
